task,kwargs,num_envs,lr,dmodel,nlayer,gamma,ent_coef,bs,anneal_ent,episodic_reward.mean,episodic_reward.count,reward.mean,charts/SPS
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,1024,False,0.3870967626571655,31,0.005859375,1316
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,1024,False,0,23,0.001953125,1323
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,1024,False,0.05000000074505806,20,0.00146484375,1291
Procgen:BossFight,{},128,0.0003,64,2,0.99,0.03,512,False,0,25,0,1160
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,512,False,0.8999999761581421,30,0.01220703125,1165
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,512,False,0.1785714328289032,28,0.00048828125,1123
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,512,False,0,6,0,1356
Procgen:BossFight,{},128,0.0003,64,2,0.99,0.03,256,False,0.3243243098258972,37,0.00537109375,976
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,256,False,0.0625,16,0.00146484375,972
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,256,False,0.6153846383094788,39,0.01171875,976
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,256,False,0,11,0,1067
Procgen:BossFight,{},128,0.0003,64,2,0.99,0.03,1024,True,0.5483871102333069,31,0.00634765625,1299
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,1024,True,0.7777777910232544,18,0.00634765625,1316
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,1024,True,0.6000000238418579,20,0.005859375,1319
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,1024,True,0.6111111044883728,18,0.0068359375,1302
Procgen:BossFight,{},128,0.0003,64,2,0.99,0.03,512,True,0.8275862336158752,29,0.01220703125,1206
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,512,True,0.5652173757553101,23,0.00537109375,1180
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,512,True,0.5,24,0.00634765625,1174
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,512,True,0.1428571492433548,14,0.00244140625,1191
Procgen:BossFight,{},128,0.0003,64,2,0.99,0.03,256,True,0.47826087474823,23,0.00634765625,993
Procgen:BossFight,{},128,0.001,64,2,0.99,0.03,256,True,0.6000000238418579,40,0.01171875,983
Procgen:BossFight,{},128,0.003,64,2,0.99,0.03,256,True,0.800000011920929,15,0.005859375,989
Procgen:BossFight,{},128,0.01,64,2,0.99,0.03,256,True,0,9,0,1116
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,1024,False,0.4285714328289032,21,0.0029296875,2892
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,1024,False,0.2857142984867096,21,0.00341796875,2833
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,1024,False,0.3333333432674408,18,0.001953125,2850
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,1024,False,0.6111111044883728,18,0.00244140625,2953
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,512,False,0.9583333134651184,24,0.0048828125,2567
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,512,False,0.13333334028720856,15,0.0009765625,2465
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,512,False,0.125,24,0,2424
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,512,False,0,17,0.00146484375,2442
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,256,False,0.4761904776096344,21,0.0009765625,1908
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,256,False,0.07692307978868484,13,0.0009765625,1855
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,256,False,0.6666666865348816,18,0.00439453125,1914
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,256,False,0.0476190485060215,21,0.0029296875,1896
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,1024,True,0.3499999940395355,20,0.00244140625,3023
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,1024,True,0.30434781312942505,23,0.00244140625,2979
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,1024,True,0.2380952388048172,21,0.0029296875,3011
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,1024,True,0.5555555820465088,9,0.0009765625,2972
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,512,True,0.10526315867900848,19,0.0029296875,2436
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,512,True,0.1111111119389534,18,0.001953125,2524
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,512,True,0.20000000298023224,15,0.00341796875,2477
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,512,True,0.2307692319154739,13,0.0009765625,2565
Procgen:BigFish,{},128,0.001,64,2,0.99,0.03,256,True,0,10,0.00244140625,1869
Procgen:BigFish,{},128,0.0003,64,2,0.99,0.03,256,True,0.4166666567325592,12,0.00244140625,1854
Procgen:BigFish,{},128,0.003,64,2,0.99,0.03,256,True,0.07999999821186066,25,0.0029296875,1848
Procgen:BigFish,{},128,0.01,64,2,0.99,0.03,256,True,0.800000011920929,10,0.0009765625,1794
Xor,{},128,0.001,32,2,0.99,0.03,1024,False,1,2048,1,5474
Xor,{},128,0.0003,32,2,0.99,0.03,1024,False,1,2048,1,5376
Xor,{},128,0.003,32,2,0.99,0.03,1024,False,0.8720703125,2048,0.8720703125,5375
Xor,{},128,0.01,32,2,0.99,0.03,1024,False,0.521484375,2048,0.521484375,5454
Xor,{},128,0.0003,32,2,0.99,0.03,512,False,1,2048,1,4202
Xor,{},128,0.001,32,2,0.99,0.03,512,False,0.8740234375,2048,0.8740234375,3982
Xor,{},128,0.003,32,2,0.99,0.03,512,False,0.64892578125,2048,0.64892578125,4031
Xor,{},128,0.01,32,2,0.99,0.03,512,False,0.6337890625,2048,0.6337890625,3966
Xor,{},128,0.0003,32,2,0.99,0.03,256,False,1,2048,1,2712
Xor,{},128,0.001,32,2,0.99,0.03,256,False,0.87353515625,2048,0.87353515625,2739
Xor,{},128,0.003,32,2,0.99,0.03,256,False,0.7451171875,2048,0.7451171875,2729
Xor,{},128,0.01,32,2,0.99,0.03,256,False,0.498046875,2048,0.498046875,2698
Xor,{},128,0.001,32,2,0.99,0.03,1024,True,1,2048,1,5508
Xor,{},128,0.0003,32,2,0.99,0.03,1024,True,1,2048,1,5498
Xor,{},128,0.003,32,2,0.99,0.03,1024,True,1,2048,1,5427
Xor,{},128,0.01,32,2,0.99,0.03,1024,True,0.505859375,2048,0.505859375,5475
Xor,{},128,0.0003,32,2,0.99,0.03,512,True,1,2048,1,4177
Xor,{},128,0.001,32,2,0.99,0.03,512,True,0.75,2048,0.75,4170
Xor,{},128,0.003,32,2,0.99,0.03,512,True,0.6318359375,2048,0.6318359375,4104
Xor,{},128,0.01,32,2,0.99,0.03,512,True,0.751953125,2048,0.751953125,4063
Xor,{},128,0.0003,32,2,0.99,0.03,256,True,1,2048,1,2654
Xor,{},128,0.001,32,2,0.99,0.03,256,True,1,2048,1,2653
Xor,{},128,0.003,32,2,0.99,0.03,256,True,0.48046875,2048,0.48046875,2699
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,1024,False,2.1818182468414307,22,0.02294921875,1973
Xor,{},128,0.01,32,2,0.99,0.03,256,True,0.494140625,2048,0.494140625,2716
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,1024,False,5.476190567016602,21,0.03076171875,1946
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,1024,False,3.5333333015441895,15,0.0361328125,1957
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,1024,False,3.133333444595337,15,0.041015625,1957
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,512,False,5.5,14,0.03857421875,1619
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,512,False,4.611111164093018,18,0.03173828125,1620
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,512,False,4,15,0.03955078125,1593
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,512,False,3.5833332538604736,12,0.03271484375,1641
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,256,False,4.9375,16,0.033203125,1226
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,256,False,2.7272727489471436,11,0.0341796875,1224
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,256,False,3.04347825050354,23,0.03955078125,1202
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,256,False,5.25,12,0.03515625,1223
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,1024,True,1.5384615659713743,13,0.0224609375,1942
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,1024,True,6.266666889190674,15,0.05126953125,1931
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,1024,True,4.615384578704834,13,0.03125,1923
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,1024,True,4.150000095367432,20,0.033203125,1937
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,512,True,4.857142925262451,14,0.0361328125,1591
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,512,True,4.699999809265137,20,0.02685546875,1541
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,512,True,4.73913049697876,23,0.04541015625,1559
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,512,True,2.9166667461395264,12,0.02978515625,1626
Procgen:StarPilot,{},128,0.0003,32,2,0.99,0.03,256,True,4.523809432983398,21,0.03515625,1202
Procgen:StarPilot,{},128,0.001,32,2,0.99,0.03,256,True,4.9375,16,0.0361328125,1205
Procgen:StarPilot,{},128,0.003,32,2,0.99,0.03,256,True,3.461538553237915,26,0.03076171875,1208
Procgen:StarPilot,{},128,0.01,32,2,0.99,0.03,256,True,3.615384578704834,26,0.03173828125,1198
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,1024,False,0.99609375,2048,0.99609375,4887
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,1024,False,1.1083984375,2048,1.1083984375,5272
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,1024,False,1.10546875,2048,1.10546875,5236
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,1024,False,1.126953125,2048,1.126953125,5095
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,512,False,1.1259765625,2048,1.1259765625,3938
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,512,False,1.123046875,2048,1.123046875,3786
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,512,False,1.1826171875,2048,1.1826171875,3976
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,512,False,0.611328125,2048,0.611328125,3959
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,256,False,1.1279296875,2048,1.1279296875,2758
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,256,False,1.1005859375,2048,1.1005859375,2738
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,256,False,0.529296875,2048,0.529296875,2675
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,256,False,0.755859375,2048,0.755859375,2696
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,1024,True,1.0107421875,2048,1.0107421875,5268
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,1024,True,1.162109375,2048,1.162109375,5286
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,1024,True,1.1220703125,2048,1.1220703125,5294
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,1024,True,0.607421875,2048,0.607421875,5244
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,512,True,1.0146484375,2048,1.0146484375,4015
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,512,True,1.12890625,2048,1.12890625,3982
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,512,True,1.0966796875,2048,1.0966796875,4022
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,512,True,0.5625,2048,0.5625,3984
RockPaperScissors,{},128,0.0003,32,2,0.99,0.03,256,True,1.1416015625,2048,1.1416015625,2710
RockPaperScissors,{},128,0.001,32,2,0.99,0.03,256,True,1.15234375,2048,1.15234375,2707
RockPaperScissors,{},128,0.003,32,2,0.99,0.03,256,True,1.0576171875,2048,1.0576171875,2705
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,1024,False,1.8181818723678589,11,0.013671875,2128
RockPaperScissors,{},128,0.01,32,2,0.99,0.03,256,True,0.60546875,2048,0.60546875,2727
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,1024,False,6,8,0.01416015625,2120
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,1024,False,2.299999952316284,10,0.01220703125,2143
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,1024,False,2.4000000953674316,10,0.013671875,2218
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,512,False,3.222222328186035,9,0.0166015625,1760
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,512,False,2.6666667461395264,9,0.013671875,1789
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,512,False,3.25,4,0.01513671875,1778
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,512,False,3.1666667461395264,6,0.021484375,1785
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,256,False,3.125,8,0.01171875,1377
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,256,False,4.1875,16,0.01318359375,1334
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,256,False,4.125,8,0.0107421875,1367
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,256,False,2.125,8,0.0126953125,1383
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,1024,True,3.5714285373687744,14,0.01123046875,2075
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,1024,True,3.5999999046325684,10,0.01708984375,2128
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,1024,True,2.777777671813965,9,0.01318359375,2131
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,1024,True,3,7,0.009765625,2102
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,512,True,1.399999976158142,5,0.01318359375,1778
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,512,True,2.7647058963775635,17,0.013671875,1763
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,512,True,1.5555555820465088,9,0.01708984375,1758
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,512,True,2.4375,16,0.01318359375,1794
Procgen:Plunder,{},128,0.0003,32,2,0.99,0.03,256,True,2.6666667461395264,6,0.01416015625,1336
Procgen:Plunder,{},128,0.001,32,2,0.99,0.03,256,True,2.2857143878936768,7,0.0146484375,1367
Procgen:Plunder,{},128,0.003,32,2,0.99,0.03,256,True,2.5714285373687744,7,0.013671875,1345
Procgen:Plunder,{},128,0.01,32,2,0.99,0.03,256,True,2.777777671813965,9,0.0126953125,1329
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,1024,False,0.6467908620834351,496,0.15664465725421906,3953
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,1024,False,0.8306819796562195,389,0.15778088569641113,3792
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,1024,False,0.8593127727508545,374,0.1569252759218216,3892
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,1024,False,0.6374615430831909,511,0.15905413031578064,3785
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,512,False,0.631217896938324,503,0.15503056347370148,3095
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,512,False,0.7525355815887451,408,0.14991921186447144,3228
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,512,False,0.9119435548782348,345,0.1536233276128769,3180
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,512,False,0.6367820501327515,513,0.1595064401626587,3028
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,256,False,0.8987739086151123,379,0.16632583737373352,2020
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,256,False,0.7595378160476685,426,0.15798978507518768,2026
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,256,False,0.954901158809662,342,0.15946102142333984,2143
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,1024,True,0.6260513663291931,498,0.15223318338394165,3731
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,256,False,0.554370641708374,533,0.14427711069583893,2068
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,1024,True,0.9206759929656982,368,0.16543397307395935,3787
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,1024,True,0.6364507675170898,503,0.15631580352783203,3736
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,1024,True,0.8957589864730835,353,0.1543959677219391,3839
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,512,True,0.6374557018280029,488,0.151893749833107,3063
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,512,True,0.7889681458473206,410,0.15794773399829865,3026
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,512,True,0.9647802710533142,341,0.160639688372612,3049
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,512,True,0.6473991274833679,500,0.15805642306804657,3125
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.0003,32,2,0.99,0.03,256,True,0.773918867111206,417,0.15758016705513,2159
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.001,32,2,0.99,0.03,256,True,0.8462837934494019,399,0.16487659513950348,2183
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.003,32,2,0.99,0.03,256,True,0.9991315603256226,329,0.1605050265789032,2145
PickMatchingBalls,"{""max_balls"": 32, ""one_hot"": true, ""randomize"": true}",128,0.01,32,2,0.99,0.03,256,True,0.3788541257381439,783,0.1448451280593872,2191
NotHotdog,{},128,0.0003,32,2,0.99,0.03,1024,False,1,2048,1,4774
NotHotdog,{},128,0.001,32,2,0.99,0.03,1024,False,1,2048,1,4773
NotHotdog,{},128,0.003,32,2,0.99,0.03,1024,False,1,2048,1,4670
NotHotdog,{},128,0.01,32,2,0.99,0.03,1024,False,1,2048,1,4713
NotHotdog,{},128,0.0003,32,2,0.99,0.03,512,False,1,2048,1,3656
NotHotdog,{},128,0.001,32,2,0.99,0.03,512,False,1,2048,1,3783
NotHotdog,{},128,0.003,32,2,0.99,0.03,512,False,1,2048,1,3654
NotHotdog,{},128,0.01,32,2,0.99,0.03,512,False,0.75634765625,2048,0.75634765625,3650
NotHotdog,{},128,0.0003,32,2,0.99,0.03,256,False,1,2048,1,2509
NotHotdog,{},128,0.001,32,2,0.99,0.03,256,False,1,2048,1,2486
NotHotdog,{},128,0.003,32,2,0.99,0.03,256,False,0.48486328125,2048,0.48486328125,2596
NotHotdog,{},128,0.01,32,2,0.99,0.03,256,False,0,2048,0,2556
NotHotdog,{},128,0.0003,32,2,0.99,0.03,1024,True,1,2048,1,4849
NotHotdog,{},128,0.001,32,2,0.99,0.03,1024,True,1,2048,1,4824
NotHotdog,{},128,0.003,32,2,0.99,0.03,1024,True,1,2048,1,4797
NotHotdog,{},128,0.01,32,2,0.99,0.03,1024,True,1,2048,1,4749
NotHotdog,{},128,0.0003,32,2,0.99,0.03,512,True,1,2048,1,3742
NotHotdog,{},128,0.001,32,2,0.99,0.03,512,True,1,2048,1,3727
NotHotdog,{},128,0.003,32,2,0.99,0.03,512,True,1,2048,1,3702
NotHotdog,{},128,0.01,32,2,0.99,0.03,512,True,0,2048,0,3712
NotHotdog,{},128,0.0003,32,2,0.99,0.03,256,True,1,2048,1,2448
NotHotdog,{},128,0.001,32,2,0.99,0.03,256,True,1,2048,1,2545
NotHotdog,{},128,0.003,32,2,0.99,0.03,256,True,0.517578125,2048,0.517578125,2479
NotHotdog,{},128,0.01,32,2,0.99,0.03,256,True,0.5048828125,2048,0.5048828125,2481
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,1024,False,0.20000001788139343,105,0.01054687425494194,3780
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,1024,False,0.36428573727607727,49,0.009960937313735483,3641
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,1024,False,0.7780001163482666,25,0.007836914621293545,3592
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,512,False,0.186086967587471,115,0.00937500037252903,2692
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,512,False,0.40612250566482544,49,0.00925293006002903,2768
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.03,1024,False,0.5625000596046448,32,0.00852050818502903,3730
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,512,False,0.7857143878936768,21,0.010205077938735483,2677
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.03,512,False,0.6312500834465027,32,0.00881347618997097,2736
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,256,False,0.2663366496562958,101,0.011376951821148396,1793
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,256,False,0.5875000953674316,24,0.00827636756002903,1799
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.03,256,False,0.4712121784687042,33,0.008935547433793545,1700
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,256,False,0.8228572607040405,35,0.009057617746293545,1719
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,1024,True,0.1274193525314331,93,0.00722656212747097,3747
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,1024,True,0.2737179696559906,78,0.0096435546875,3656
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.03,1024,True,0.6350001096725464,30,0.009448242373764517,3627
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,1024,True,0.4810345470905304,29,0.0089111328125,3565
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,512,True,0.14537815749645233,119,0.009082031436264517,2838
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.03,512,True,0.8625001311302185,36,0.009765625,2720
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,512,True,0.3764706254005432,51,0.010351561941206455,2726
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.03,512,True,0.8327587246894836,29,0.009545898996293545,2641
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.03,256,True,0.2330000102519989,100,0.00920410268008709,1789
MultiSnake,"{""num_snakes"": 2, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.03,256,True,0.5265625715255737,32,0.00954589806497097,1765
